DriverNumber,Abbreviation,TeamName,GridPosition,Position,Status,Year,Event,RoundNumber,SessionType,Finished,AvgTeamFinishLast3,AvgTeamFinishLast5,TeamDNFRateLast5,AvgTeamPitTime,AvgTeamPitTimeLast3,AvgTeamPitTimeLast5
24,ZHO,Kick Sauber,17.0,14.0,Finished,2024,Azerbaijan,17,Race,True,18.0,18.4,0.2,20.271,23.422916666666595,24.56760000000005
31,OCO,Alpine,20.0,15.0,Lapped,2024,Azerbaijan,17,Race,True,13.666666666666666,13.0,0.0,20.4165,23.093166666666672,23.90875
77,BOT,Kick Sauber,16.0,16.0,Lapped,2024,Azerbaijan,17,Race,True,16.0,17.4,0.0,20.271,23.422916666666595,24.56760000000005
11,PER,Red Bull Racing,4.0,17.0,Retired,2024,Azerbaijan,17,Race,False,6.333333333333333,5.4,0.0,20.736,23.275500000000005,24.142450000000004
55,SAI,Ferrari,3.0,18.0,Retired,2024,Azerbaijan,17,Race,False,2.3333333333333335,3.0,0.0,21.2225,22.766583333333333,23.777600000000092
18,STR,Aston Martin,13.0,19.0,Retired,2024,Azerbaijan,17,Race,False,12.0,11.8,0.0,20.488,23.08836666666667,24.240820000000046
22,TSU,RB,11.0,20.0,Retired,2024,Azerbaijan,17,Race,False,15.333333333333334,15.0,0.2,21.514499999999998,24.700444444444443,25.003633333333426
4,NOR,McLaren,1.0,1.0,Finished,2024,Singapore,18,Race,True,2.6666666666666665,2.8,0.0,29.042,21.849666666666668,22.050850000000004
1,VER,Red Bull Racing,2.0,2.0,Finished,2024,Singapore,18,Race,True,10.0,8.4,0.2,29.379,22.5895,22.410249999999998
81,PIA,McLaren,5.0,3.0,Finished,2024,Singapore,18,Race,True,2.0,2.2,0.0,29.042,21.849666666666668,22.050850000000004
63,RUS,Mercedes,4.0,4.0,Finished,2024,Singapore,18,Race,True,6.333333333333333,6.4,0.0,28.9955,22.975083333333334,22.651550000000046
16,LEC,Ferrari,9.0,5.0,Finished,2024,Singapore,18,Race,True,8.0,6.0,0.2,29.252,22.114500000000003,22.23230000000009
44,HAM,Mercedes,3.0,6.0,Finished,2024,Singapore,18,Race,True,5.333333333333333,5.6,0.0,28.9955,22.975083333333334,22.651550000000046
55,SAI,Ferrari,10.0,7.0,Finished,2024,Singapore,18,Race,True,8.333333333333334,6.0,0.2,29.252,22.114500000000003,22.23230000000009
14,ALO,Aston Martin,7.0,8.0,Lapped,2024,Singapore,18,Race,True,14.666666666666666,13.6,0.2,29.7055,22.251033333333336,22.45912000000005
27,HUL,Haas F1 Team,6.0,9.0,Lapped,2024,Singapore,18,Race,True,12.666666666666666,13.2,0.0,30.344,25.542555555555555,24.489233333333335
11,PER,Red Bull Racing,13.0,10.0,Lapped,2024,Singapore,18,Race,True,8.0,7.6,0.2,29.379,22.5895,22.410249999999998
43,COL,Williams,12.0,11.0,Lapped,2024,Singapore,18,Race,True,9.0,10.4,0.0,29.116,22.28350000000008,22.456400000000002
22,TSU,RB,8.0,12.0,Lapped,2024,Singapore,18,Race,True,17.666666666666668,16.6,0.4,29.752,24.281833333333335,23.386633333333425
31,OCO,Alpine,15.0,13.0,Lapped,2024,Singapore,18,Race,True,14.0,14.2,0.0,30.673000000000002,22.162833333333335,22.233349999999998
18,STR,Aston Martin,17.0,14.0,Lapped,2024,Singapore,18,Race,True,11.0,12.6,0.2,29.7055,22.251033333333336,22.45912000000005
24,ZHO,Kick Sauber,20.0,15.0,Lapped,2024,Singapore,18,Race,True,16.0,16.8,0.0,30.0815,22.467916666666593,22.515000000000047
77,BOT,Kick Sauber,19.0,16.0,Lapped,2024,Singapore,18,Race,True,15.0,15.8,0.0,30.0815,22.467916666666593,22.515000000000047
10,GAS,Alpine,18.0,17.0,Lapped,2024,Singapore,18,Race,True,13.333333333333334,13.8,0.0,30.673000000000002,22.162833333333335,22.233349999999998
3,RIC,RB,16.0,18.0,Lapped,2024,Singapore,18,Race,True,15.0,15.6,0.4,29.752,24.281833333333335,23.386633333333425
20,MAG,Haas F1 Team,14.0,19.0,Retired,2024,Singapore,18,Race,False,10.0,11.4,0.0,30.344,25.542555555555555,24.489233333333335
23,ALB,Williams,11.0,20.0,Retired,2024,Singapore,18,Race,False,8.666666666666666,9.4,0.0,29.116,22.28350000000008,22.456400000000002
16,LEC,Ferrari,4.0,1.0,Finished,2024,United States,19,Race,True,10.0,7.2,0.2,23.9465,24.947333333333333,23.75485000000009
55,SAI,Ferrari,3.0,2.0,Finished,2024,United States,19,Race,True,4.333333333333333,6.6,0.2,23.9465,24.947333333333333,23.75485000000009
1,VER,Red Bull Racing,2.0,3.0,Finished,2024,United States,19,Race,True,9.666666666666666,8.4,0.2,24.0045,25.092333333333332,23.988300000000002
4,NOR,McLaren,1.0,4.0,Finished,2024,United States,19,Race,True,2.6666666666666665,2.4,0.0,24.194,24.4305,23.532600000000002
81,PIA,McLaren,5.0,5.0,Finished,2024,United States,19,Race,True,2.6666666666666665,2.6,0.0,24.194,24.4305,23.532600000000002
63,RUS,Mercedes,20.0,6.0,Finished,2024,United States,19,Race,True,6.333333333333333,5.8,0.0,,25.56125,24.153950000000044
11,PER,Red Bull Racing,9.0,7.0,Finished,2024,United States,19,Race,True,5.0,7.4,0.2,24.0045,25.092333333333332,23.988300000000002
27,HUL,Haas F1 Team,11.0,8.0,Finished,2024,United States,19,Race,True,13.0,13.2,0.2,24.087333333333333,28.47022222222223,26.09273333333333
30,LAW,RB,19.0,9.0,Finished,2024,United States,19,Race,True,16.666666666666668,16.6,0.4,24.183500000000002,27.21983333333333,25.073566666666757
43,COL,Williams,15.0,10.0,Finished,2024,United States,19,Race,True,13.0,11.6,0.2,27.772333333333336,24.84116666666674,23.854000000000003
20,MAG,Haas F1 Team,8.0,11.0,Finished,2024,United States,19,Race,True,12.0,11.4,0.2,24.087333333333333,28.47022222222223,26.09273333333333
10,GAS,Alpine,6.0,12.0,Finished,2024,United States,19,Race,True,15.0,14.4,0.0,26.15233333333333,25.118166666666667,24.0738
14,ALO,Aston Martin,7.0,13.0,Lapped,2024,United States,19,Race,True,13.666666666666666,13.2,0.2,25.41,24.99936666666667,23.891720000000046
22,TSU,RB,10.0,14.0,Lapped,2024,United States,19,Race,True,13.0,14.4,0.2,24.183500000000002,27.21983333333333,25.073566666666757
18,STR,Aston Martin,13.0,15.0,Lapped,2024,United States,19,Race,True,11.666666666666666,12.0,0.2,25.41,24.99936666666667,23.891720000000046
23,ALB,Williams,14.0,16.0,Lapped,2024,United States,19,Race,True,13.666666666666666,11.2,0.2,27.772333333333336,24.84116666666674,23.854000000000003
77,BOT,Kick Sauber,16.0,17.0,Lapped,2024,United States,19,Race,True,15.666666666666666,15.8,0.0,24.911,25.404166666666594,24.124250000000046
31,OCO,Alpine,12.0,18.0,Lapped,2024,United States,19,Race,True,14.0,13.8,0.0,26.15233333333333,25.118166666666667,24.0738
24,ZHO,Kick Sauber,18.0,19.0,Lapped,2024,United States,19,Race,True,16.0,15.6,0.0,24.911,25.404166666666594,24.124250000000046
44,HAM,Mercedes,17.0,20.0,Retired,2024,United States,19,Race,False,5.333333333333333,5.6,0.0,,25.56125,24.153950000000044
55,SAI,Ferrari,1.0,1.0,Finished,2024,Mexico City,20,Race,True,3.3333333333333335,6.6,0.2,22.631333333333334,24.807,23.908400000000093
4,NOR,McLaren,3.0,2.0,Finished,2024,Mexico City,20,Race,True,4.0,3.4,0.0,21.9385,24.363833333333332,23.756999999999998
16,LEC,Ferrari,4.0,3.0,Finished,2024,Mexico City,20,Race,True,1.3333333333333333,3.2,0.0,22.631333333333334,24.807,23.908400000000093
44,HAM,Mercedes,6.0,4.0,Finished,2024,Mexico City,20,Race,True,10.666666666666666,9.0,0.2,22.549,,
63,RUS,Mercedes,5.0,5.0,Finished,2024,Mexico City,20,Race,True,10.0,8.0,0.2,22.549,,
1,VER,Red Bull Racing,2.0,6.0,Finished,2024,Mexico City,20,Race,True,6.666666666666667,7.8,0.2,28.85175,24.706500000000002,24.230400000000003
20,MAG,Haas F1 Team,7.0,7.0,Finished,2024,Mexico City,20,Race,True,12.666666666666666,11.6,0.2,23.314,25.26844444444445,26.2118
81,PIA,McLaren,17.0,8.0,Finished,2024,Mexico City,20,Race,True,3.6666666666666665,3.0,0.0,21.9385,24.363833333333332,23.756999999999998
27,HUL,Haas F1 Team,10.0,9.0,Lapped,2024,Mexico City,20,Race,True,8.666666666666666,10.8,0.2,23.314,25.26844444444445,26.2118
10,GAS,Alpine,8.0,10.0,Lapped,2024,Mexico City,20,Race,True,15.666666666666666,15.0,0.0,23.2505,25.74727777777778,24.662766666666666
18,STR,Aston Martin,14.0,11.0,Lapped,2024,Mexico City,20,Race,True,14.0,13.8,0.2,22.556,25.201166666666666,24.373720000000045
43,COL,Williams,16.0,12.0,Lapped,2024,Mexico City,20,Race,True,15.333333333333334,13.0,0.2,23.949,25.76744444444452,24.74776666666667
31,OCO,Alpine,0.0,13.0,Lapped,2024,Mexico City,20,Race,True,13.333333333333334,14.0,0.0,23.2505,25.74727777777778,24.662766666666666
77,BOT,Kick Sauber,15.0,14.0,Lapped,2024,Mexico City,20,Race,True,17.333333333333332,16.6,0.0,22.764499999999998,25.087833333333254,24.479250000000047
24,ZHO,Kick Sauber,19.0,15.0,Lapped,2024,Mexico City,20,Race,True,16.666666666666668,16.2,0.0,22.764499999999998,25.087833333333254,24.479250000000047
30,LAW,RB,12.0,16.0,Lapped,2024,Mexico City,20,Race,True,13.666666666666666,14.6,0.2,26.3215,25.149999999999995,25.356200000000094
11,PER,Red Bull Racing,18.0,17.0,Lapped,2024,Mexico City,20,Race,True,5.333333333333333,5.6,0.0,28.85175,24.706500000000002,24.230400000000003
14,ALO,Aston Martin,13.0,18.0,Retired,2024,Mexico City,20,Race,False,13.0,12.2,0.0,22.556,25.201166666666666,24.373720000000045
23,ALB,Williams,9.0,19.0,Retired,2024,Mexico City,20,Race,False,12.666666666666666,13.8,0.2,23.949,25.76744444444452,24.74776666666667
22,TSU,RB,11.0,20.0,Retired,2024,Mexico City,20,Race,False,13.0,13.8,0.0,26.3215,25.149999999999995,25.356200000000094
1,VER,Red Bull Racing,17.0,1.0,Finished,2024,São Paulo,21,Race,True,10.0,8.6,0.0,953.6886666666666,27.411749999999998,25.62665
31,OCO,Alpine,4.0,2.0,Finished,2024,São Paulo,21,Race,True,13.666666666666666,14.0,0.0,1408.136,26.691944444444445,24.95146666666667
10,GAS,Alpine,13.0,3.0,Finished,2024,São Paulo,21,Race,True,8.333333333333334,11.0,0.0,1408.136,26.691944444444445,24.95146666666667
63,RUS,Mercedes,2.0,4.0,Finished,2024,São Paulo,21,Race,True,9.666666666666666,8.2,0.2,723.103,,
16,LEC,Ferrari,6.0,5.0,Finished,2024,São Paulo,21,Race,True,2.0,2.8,0.0,723.9002499999999,25.276611111111112,24.283966666666757
4,NOR,McLaren,1.0,6.0,Finished,2024,São Paulo,21,Race,True,5.0,4.4,0.0,721.57375,25.05816666666667,23.884800000000002
22,TSU,RB,3.0,7.0,Finished,2024,São Paulo,21,Race,True,16.666666666666668,15.4,0.2,955.7693333333333,26.752333333333336,26.432900000000092
81,PIA,McLaren,8.0,8.0,Finished,2024,São Paulo,21,Race,True,5.333333333333333,5.0,0.0,721.57375,25.05816666666667,23.884800000000002
30,LAW,RB,5.0,9.0,Finished,2024,São Paulo,21,Race,True,14.333333333333334,13.2,0.2,955.7693333333333,26.752333333333336,26.432900000000092
44,HAM,Mercedes,14.0,10.0,Finished,2024,São Paulo,21,Race,True,4.333333333333333,7.8,0.2,723.103,,
11,PER,Red Bull Racing,12.0,11.0,Finished,2024,São Paulo,21,Race,True,8.0,6.8,0.0,953.6886666666666,27.411749999999998,25.62665
50,BEA,Haas F1 Team,15.0,12.0,Finished,2024,São Paulo,21,Race,True,9.0,10.8,0.2,314.8054,25.915111111111116,26.562400000000004
77,BOT,Kick Sauber,11.0,13.0,Finished,2024,São Paulo,21,Race,True,16.0,16.2,0.0,565.2688,25.918999999999926,24.777600000000046
14,ALO,Aston Martin,9.0,14.0,Finished,2024,São Paulo,21,Race,True,14.666666666666666,14.2,0.2,724.022,25.8905,24.592820000000046
24,ZHO,Kick Sauber,19.0,15.0,Finished,2024,São Paulo,21,Race,True,14.0,15.6,0.0,565.2688,25.918999999999926,24.777600000000046
55,SAI,Ferrari,20.0,16.0,Retired,2024,São Paulo,21,Race,False,3.0,2.4,0.0,723.9002499999999,25.276611111111112,24.283966666666757
43,COL,Williams,16.0,17.0,Retired,2024,São Paulo,21,Race,False,15.666666666666666,15.4,0.4,-1797.275,26.945777777777852,25.248966666666668
23,ALB,Williams,7.0,18.0,Did not start,2024,São Paulo,21,Race,False,16.0,14.8,0.4,-1797.275,26.945777777777852,25.248966666666668
18,STR,Aston Martin,10.0,19.0,Did not start,2024,São Paulo,21,Race,False,14.333333333333334,14.2,0.2,724.022,25.8905,24.592820000000046
27,HUL,Haas F1 Team,18.0,20.0,Disqualified,2024,São Paulo,21,Race,False,9.333333333333334,9.4,0.0,314.8054,25.915111111111116,26.562400000000004
63,RUS,Mercedes,1.0,1.0,Finished,2024,Las Vegas,22,Race,True,6.333333333333333,8.6,0.2,21.107,,
44,HAM,Mercedes,10.0,2.0,Finished,2024,Las Vegas,22,Race,True,5.0,4.8,0.0,21.107,,
55,SAI,Ferrari,2.0,3.0,Finished,2024,Las Vegas,22,Race,True,8.0,5.4,0.2,21.21075,256.82602777777777,164.19051666666672
16,LEC,Ferrari,4.0,4.0,Finished,2024,Las Vegas,22,Race,True,8.0,5.6,0.2,21.21075,256.82602777777777,164.19051666666672
1,VER,Red Bull Racing,5.0,5.0,Finished,2024,Las Vegas,22,Race,True,9.666666666666666,8.4,0.0,21.422,335.5149722222222,211.3319833333333
4,NOR,McLaren,6.0,6.0,Finished,2024,Las Vegas,22,Race,True,7.333333333333333,5.8,0.0,21.03675,255.90208333333337,163.32075
81,PIA,McLaren,8.0,7.0,Finished,2024,Las Vegas,22,Race,True,6.666666666666667,6.0,0.0,21.03675,255.90208333333337,163.32075
27,HUL,Haas F1 Team,9.0,8.0,Finished,2024,Las Vegas,22,Race,True,13.666666666666666,11.8,0.2,21.795,120.73557777777779,82.78494666666668
22,TSU,RB,7.0,9.0,Finished,2024,Las Vegas,22,Race,True,12.0,13.2,0.2,21.09075,335.42477777777776,211.50816666666674
11,PER,Red Bull Racing,15.0,10.0,Finished,2024,Las Vegas,22,Race,True,5.666666666666667,8.0,0.0,21.422,335.5149722222222,211.3319833333333
14,ALO,Aston Martin,16.0,11.0,Finished,2024,Las Vegas,22,Race,True,17.0,15.4,0.4,21.477999999999998,257.32933333333335,164.43630000000005
20,MAG,Haas F1 Team,12.0,12.0,Finished,2024,Las Vegas,22,Race,True,13.333333333333334,11.2,0.2,21.795,120.73557777777779,82.78494666666668
24,ZHO,Kick Sauber,13.0,13.0,Finished,2024,Las Vegas,22,Race,True,14.333333333333334,15.2,0.0,22.19875,204.31476666666663,132.65936000000005
43,COL,Williams,20.0,14.0,Finished,2024,Las Vegas,22,Race,True,18.0,16.4,0.6,21.49333333333333,-581.8512222222222,-339.20473333333337
18,STR,Aston Martin,18.0,15.0,Finished,2024,Las Vegas,22,Race,True,14.666666666666666,14.6,0.4,21.477999999999998,257.32933333333335,164.43630000000005
30,LAW,RB,14.0,16.0,Finished,2024,Las Vegas,22,Race,True,8.333333333333334,12.2,0.2,21.09075,335.42477777777776,211.50816666666674
31,OCO,Alpine,11.0,17.0,Lapped,2024,Las Vegas,22,Race,True,6.0,9.2,0.0,20.3,485.84627777777774,301.72566666666665
77,BOT,Kick Sauber,19.0,18.0,Lapped,2024,Las Vegas,22,Race,True,13.666666666666666,14.0,0.0,22.19875,204.31476666666663,132.65936000000005
23,ALB,Williams,17.0,19.0,Retired,2024,Las Vegas,22,Race,False,16.333333333333332,16.0,0.6,21.49333333333333,-581.8512222222222,-339.20473333333337
10,GAS,Alpine,3.0,20.0,Retired,2024,Las Vegas,22,Race,False,7.333333333333333,9.0,0.0,20.3,485.84627777777774,301.72566666666665
1,VER,Red Bull Racing,2.0,1.0,Finished,2024,Qatar,23,Race,True,8.666666666666666,8.8,0.0,25.900666666666666,334.6541388888889,211.4691833333333
16,LEC,Ferrari,5.0,2.0,Finished,2024,Qatar,23,Race,True,7.666666666666667,6.2,0.2,29.413,255.91411111111108,164.18816666666675
81,PIA,McLaren,4.0,3.0,Finished,2024,Qatar,23,Race,True,7.0,7.0,0.0,28.32957142857143,254.8496666666667,163.557
63,RUS,Mercedes,1.0,4.0,Finished,2024,Qatar,23,Race,True,4.333333333333333,4.4,0.0,28.516,255.5863333333333,
10,GAS,Alpine,11.0,5.0,Finished,2024,Qatar,23,Race,True,13.333333333333334,11.0,0.2,27.348,483.8955,301.70236666666665
55,SAI,Ferrari,7.0,6.0,Finished,2024,Qatar,23,Race,True,3.0,6.0,0.2,29.413,255.91411111111108,164.18816666666675
14,ALO,Aston Martin,8.0,7.0,Finished,2024,Qatar,23,Race,True,15.0,15.4,0.4,32.370000000000005,256.01866666666666,164.63430000000005
24,ZHO,Kick Sauber,12.0,8.0,Finished,2024,Qatar,23,Race,True,15.333333333333334,14.8,0.0,28.987166666666667,203.41068333333328,133.04491000000007
20,MAG,Haas F1 Team,10.0,9.0,Finished,2024,Qatar,23,Race,True,13.333333333333334,12.2,0.2,29.651142857142855,119.97146666666669,82.86914666666667
4,NOR,McLaren,3.0,10.0,Finished,2024,Qatar,23,Race,True,5.333333333333333,6.0,0.0,28.32957142857143,254.8496666666667,163.557
77,BOT,Kick Sauber,13.0,11.0,Finished,2024,Qatar,23,Race,True,13.0,13.4,0.0,28.987166666666667,203.41068333333328,133.04491000000007
44,HAM,Mercedes,6.0,12.0,Finished,2024,Qatar,23,Race,True,2.3333333333333335,4.2,0.0,28.516,255.5863333333333,
22,TSU,RB,14.0,13.0,Finished,2024,Qatar,23,Race,True,11.333333333333334,12.2,0.2,30.7665,334.3938611111111,211.42341666666675
30,LAW,RB,17.0,14.0,Finished,2024,Qatar,23,Race,True,12.666666666666666,10.8,0.0,30.7665,334.3938611111111,211.42341666666675
23,ALB,Williams,16.0,15.0,Lapped,2024,Qatar,23,Race,True,17.0,17.4,0.8,32.012,-583.9442222222222,-338.9888666666667
27,HUL,Haas F1 Team,18.0,16.0,Retired,2024,Qatar,23,Race,False,9.666666666666666,12.2,0.2,29.651142857142855,119.97146666666669,82.86914666666667
11,PER,Red Bull Racing,9.0,17.0,Retired,2024,Qatar,23,Race,False,5.333333333333333,5.6,0.0,25.900666666666666,334.6541388888889,211.4691833333333
18,STR,Aston Martin,15.0,18.0,Retired,2024,Qatar,23,Race,False,11.0,13.2,0.2,32.370000000000005,256.01866666666666,164.63430000000005
43,COL,Williams,19.0,19.0,Retired,2024,Qatar,23,Race,False,16.0,16.6,0.6,32.012,-583.9442222222222,-338.9888666666667
31,OCO,Alpine,20.0,20.0,Retired,2024,Qatar,23,Race,False,14.0,9.4,0.2,27.348,483.8955,301.70236666666665
4,NOR,McLaren,1.0,1.0,Finished,2024,Abu Dhabi,24,Race,True,6.666666666666667,6.8,0.0,25.92833333333333,256.9800238095238,163.41451428571426
55,SAI,Ferrari,3.0,2.0,Finished,2024,Abu Dhabi,24,Race,True,4.0,6.2,0.2,21.663,258.1746666666666,164.22036666666673
16,LEC,Ferrari,19.0,3.0,Finished,2024,Abu Dhabi,24,Race,True,3.3333333333333335,3.4,0.0,21.663,258.1746666666666,164.22036666666673
44,HAM,Mercedes,16.0,4.0,Finished,2024,Abu Dhabi,24,Race,True,6.0,5.8,0.0,21.541,257.57533333333333,
63,RUS,Mercedes,6.0,5.0,Finished,2024,Abu Dhabi,24,Race,True,6.666666666666667,4.6,0.0,21.541,257.57533333333333,
1,VER,Red Bull Racing,4.0,6.0,Finished,2024,Abu Dhabi,24,Race,True,9.333333333333334,8.8,0.2,32.739,333.6704444444444,210.77351666666664
10,GAS,Alpine,5.0,7.0,Finished,2024,Abu Dhabi,24,Race,True,15.0,13.0,0.4,22.0265,485.2613333333333,301.0373666666666
27,HUL,Haas F1 Team,7.0,8.0,Finished,2024,Abu Dhabi,24,Race,True,12.333333333333334,13.0,0.4,53.7005,122.08384761904762,82.73057523809523
14,ALO,Aston Martin,8.0,9.0,Finished,2024,Abu Dhabi,24,Race,True,13.333333333333334,14.0,0.4,22.843,259.29,165.16720000000004
81,PIA,McLaren,2.0,10.0,Finished,2024,Abu Dhabi,24,Race,True,4.666666666666667,5.4,0.0,25.92833333333333,256.9800238095238,163.41451428571426
23,ALB,Williams,18.0,11.0,Lapped,2024,Abu Dhabi,24,Race,True,17.666666666666668,17.0,0.6,23.503,-581.2565555555556,-338.4096666666667
22,TSU,RB,11.0,12.0,Lapped,2024,Abu Dhabi,24,Race,True,14.333333333333334,12.2,0.0,25.00275,335.8755277777778,211.62631666666675
24,ZHO,Kick Sauber,15.0,13.0,Lapped,2024,Abu Dhabi,24,Race,True,12.333333333333334,13.0,0.0,30.97666666666667,205.4849055555555,132.82604333333342
18,STR,Aston Martin,13.0,14.0,Lapped,2024,Abu Dhabi,24,Race,True,11.333333333333334,12.0,0.2,22.843,259.29,165.16720000000004
61,DOO,Alpine,17.0,15.0,Lapped,2024,Abu Dhabi,24,Race,True,10.666666666666666,13.8,0.4,22.0265,485.2613333333333,301.0373666666666
20,MAG,Haas F1 Team,14.0,16.0,Lapped,2024,Abu Dhabi,24,Race,True,11.0,10.6,0.2,53.7005,122.08384761904762,82.73057523809523
30,LAW,RB,12.0,17.0,Retired,2024,Abu Dhabi,24,Race,False,13.0,12.8,0.0,25.00275,335.8755277777778,211.62631666666675
77,BOT,Kick Sauber,9.0,18.0,Retired,2024,Abu Dhabi,24,Race,False,10.666666666666666,12.6,0.0,30.97666666666667,205.4849055555555,132.82604333333342
43,COL,Williams,20.0,19.0,Retired,2024,Abu Dhabi,24,Race,False,15.0,15.6,0.4,23.503,-581.2565555555556,-338.4096666666667
11,PER,Red Bull Racing,10.0,20.0,Retired,2024,Abu Dhabi,24,Race,False,8.0,7.8,0.2,32.739,333.6704444444444,210.77351666666664
