DriverNumber,Abbreviation,TeamName,GridPosition,Position,Status,Year,Event,RoundNumber,SessionType,Finished,AvgTeamFinishLast3,AvgTeamFinishLast5,TeamDNFRateLast5,AvgTeamPitTime,AvgTeamPitTimeLast3,AvgTeamPitTimeLast5
22,TSU,RB,14.0,13.0,Finished,2024,Qatar,23,Race,True,11.333,12.2,0.2,30.77,334.39,211.42
30,LAW,RB,17.0,14.0,Finished,2024,Qatar,23,Race,True,12.667,10.8,0.0,30.77,334.39,211.42
23,ALB,Williams,16.0,15.0,Lapped,2024,Qatar,23,Race,True,17.0,17.4,0.8,32.01,-583.95,-338.99
27,HUL,Haas F1 Team,18.0,16.0,Retired,2024,Qatar,23,Race,False,9.667,12.2,0.2,29.65,119.97,82.87
11,PER,Red Bull Racing,9.0,17.0,Retired,2024,Qatar,23,Race,False,5.333,5.6,0.0,25.9,334.65,211.47
18,STR,Aston Martin,15.0,18.0,Retired,2024,Qatar,23,Race,False,11.0,13.2,0.2,32.37,256.02,164.64
43,COL,Williams,19.0,19.0,Retired,2024,Qatar,23,Race,False,16.0,16.6,0.6,32.01,-583.95,-338.99
31,OCO,Alpine,20.0,20.0,Retired,2024,Qatar,23,Race,False,14.0,9.4,0.2,27.35,483.9,301.7
4,NOR,McLaren,1.0,1.0,Finished,2024,Abu Dhabi,24,Race,True,6.667,6.8,0.0,25.93,256.98,163.41
55,SAI,Ferrari,3.0,2.0,Finished,2024,Abu Dhabi,24,Race,True,4.0,6.2,0.2,21.66,258.17,164.22
16,LEC,Ferrari,19.0,3.0,Finished,2024,Abu Dhabi,24,Race,True,3.333,3.4,0.0,21.66,258.17,164.22
44,HAM,Mercedes,16.0,4.0,Finished,2024,Abu Dhabi,24,Race,True,6.0,5.8,0.0,21.54,257.58,
63,RUS,Mercedes,6.0,5.0,Finished,2024,Abu Dhabi,24,Race,True,6.667,4.6,0.0,21.54,257.58,
1,VER,Red Bull Racing,4.0,6.0,Finished,2024,Abu Dhabi,24,Race,True,9.333,8.8,0.2,32.74,333.67,210.77
10,GAS,Alpine,5.0,7.0,Finished,2024,Abu Dhabi,24,Race,True,15.0,13.0,0.4,22.03,485.26,301.04
27,HUL,Haas F1 Team,7.0,8.0,Finished,2024,Abu Dhabi,24,Race,True,12.333,13.0,0.4,53.7,122.09,82.73
14,ALO,Aston Martin,8.0,9.0,Finished,2024,Abu Dhabi,24,Race,True,13.333,14.0,0.4,22.84,259.29,165.17
81,PIA,McLaren,2.0,10.0,Finished,2024,Abu Dhabi,24,Race,True,4.667,5.4,0.0,25.93,256.98,163.41
23,ALB,Williams,18.0,11.0,Lapped,2024,Abu Dhabi,24,Race,True,17.667,17.0,0.6,23.5,-581.26,-338.41
22,TSU,RB,11.0,12.0,Lapped,2024,Abu Dhabi,24,Race,True,14.333,12.2,0.0,25.0,335.88,211.63
24,ZHO,Kick Sauber,15.0,13.0,Lapped,2024,Abu Dhabi,24,Race,True,12.333,13.0,0.0,30.98,205.49,132.83
18,STR,Aston Martin,13.0,14.0,Lapped,2024,Abu Dhabi,24,Race,True,11.333,12.0,0.2,22.84,259.29,165.17
61,DOO,Alpine,17.0,15.0,Lapped,2024,Abu Dhabi,24,Race,True,10.667,13.8,0.4,22.03,485.26,301.04
20,MAG,Haas F1 Team,14.0,16.0,Lapped,2024,Abu Dhabi,24,Race,True,11.0,10.6,0.2,53.7,122.09,82.73
30,LAW,RB,12.0,17.0,Retired,2024,Abu Dhabi,24,Race,False,13.0,12.8,0.0,25.0,335.88,211.63
77,BOT,Kick Sauber,9.0,18.0,Retired,2024,Abu Dhabi,24,Race,False,10.667,12.6,0.0,30.98,205.49,132.83
43,COL,Williams,20.0,19.0,Retired,2024,Abu Dhabi,24,Race,False,15.0,15.6,0.4,23.5,-581.26,-338.41
11,PER,Red Bull Racing,10.0,20.0,Retired,2024,Abu Dhabi,24,Race,False,8.0,7.8,0.2,32.74,333.67,210.77
4,NOR,McLaren,1.0,1.0,Finished,2025,Australian,1,Race,True,,,,15.2,,
1,VER,Red Bull Racing,3.0,2.0,Finished,2025,Australian,1,Race,True,,,,16.38,,
63,RUS,Mercedes,4.0,3.0,Finished,2025,Australian,1,Race,True,,,,16.69,,
12,ANT,Mercedes,16.0,4.0,Finished,2025,Australian,1,Race,True,,,,16.69,,
23,ALB,Williams,6.0,5.0,Finished,2025,Australian,1,Race,True,,,,16.76,,
18,STR,Aston Martin,13.0,6.0,Finished,2025,Australian,1,Race,True,,,,16.37,,
27,HUL,Kick Sauber,17.0,7.0,Finished,2025,Australian,1,Race,True,,,,18.23,,
16,LEC,Ferrari,7.0,8.0,Finished,2025,Australian,1,Race,True,,,,17.11,,
81,PIA,McLaren,2.0,9.0,Finished,2025,Australian,1,Race,True,,,,15.2,,
44,HAM,Ferrari,8.0,10.0,Finished,2025,Australian,1,Race,True,,,,17.11,,
10,GAS,Alpine,9.0,11.0,Finished,2025,Australian,1,Race,True,,,,16.98,,
22,TSU,Racing Bulls,5.0,12.0,Finished,2025,Australian,1,Race,True,,,,16.37,,
31,OCO,Haas F1 Team,19.0,13.0,Finished,2025,Australian,1,Race,True,,,,18.51,,
87,BEA,Haas F1 Team,20.0,14.0,Finished,2025,Australian,1,Race,True,,,,18.51,,
30,LAW,Red Bull Racing,18.0,15.0,Retired,2025,Australian,1,Race,False,,,,16.38,,
5,BOR,Kick Sauber,15.0,16.0,Retired,2025,Australian,1,Race,False,,,,18.23,,
14,ALO,Aston Martin,12.0,17.0,Retired,2025,Australian,1,Race,False,,,,16.37,,
55,SAI,Williams,10.0,18.0,Retired,2025,Australian,1,Race,False,,,,16.76,,
7,DOO,Alpine,14.0,19.0,Retired,2025,Australian,1,Race,False,,,,16.98,,
6,HAD,Racing Bulls,11.0,20.0,Retired,2025,Australian,1,Race,False,,,,16.37,,
81,PIA,McLaren,1.0,1.0,Finished,2025,Chinese,2,Race,True,,,,23.03,,
4,NOR,McLaren,3.0,2.0,Finished,2025,Chinese,2,Race,True,3.667,,,23.03,,
63,RUS,Mercedes,2.0,3.0,Finished,2025,Chinese,2,Race,True,,,,22.54,,
1,VER,Red Bull Racing,4.0,4.0,Finished,2025,Chinese,2,Race,True,,,,22.44,,
31,OCO,Haas F1 Team,11.0,5.0,Finished,2025,Chinese,2,Race,True,,,,22.96,,
12,ANT,Mercedes,8.0,6.0,Finished,2025,Chinese,2,Race,True,3.333,,,22.54,,
23,ALB,Williams,10.0,7.0,Finished,2025,Chinese,2,Race,True,,,,23.17,,
87,BEA,Haas F1 Team,17.0,8.0,Finished,2025,Chinese,2,Race,True,10.667,,,22.96,,
18,STR,Aston Martin,14.0,9.0,Finished,2025,Chinese,2,Race,True,,,,22.9,,
55,SAI,Williams,15.0,10.0,Finished,2025,Chinese,2,Race,True,10.0,,,23.17,,
6,HAD,Racing Bulls,7.0,11.0,Finished,2025,Chinese,2,Race,True,,,,25.61,,
30,LAW,Red Bull Racing,20.0,12.0,Finished,2025,Chinese,2,Race,True,7.0,,,22.44,,
7,DOO,Alpine,18.0,13.0,Finished,2025,Chinese,2,Race,True,,,,22.91,,
5,BOR,Kick Sauber,19.0,14.0,Lapped,2025,Chinese,2,Race,True,,,,23.07,,
27,HUL,Kick Sauber,12.0,15.0,Lapped,2025,Chinese,2,Race,True,12.333,,,23.07,,
22,TSU,Racing Bulls,9.0,16.0,Lapped,2025,Chinese,2,Race,True,14.333,,,25.61,,
14,ALO,Aston Martin,13.0,17.0,Retired,2025,Chinese,2,Race,False,10.667,,,22.9,,
16,LEC,Ferrari,6.0,18.0,Disqualified,2025,Chinese,2,Race,False,,,,22.34,,
44,HAM,Ferrari,5.0,19.0,Disqualified,2025,Chinese,2,Race,False,12.0,,,22.34,,
10,GAS,Alpine,16.0,20.0,Disqualified,2025,Chinese,2,Race,False,14.333,,,22.91,,
1,VER,Red Bull Racing,1.0,1.0,Finished,2025,Japanese,3,Race,True,10.333,,,24.33,,
4,NOR,McLaren,2.0,2.0,Finished,2025,Japanese,3,Race,True,4.0,,,23.07,,
81,PIA,McLaren,3.0,3.0,Finished,2025,Japanese,3,Race,True,1.667,3.0,0.0,23.07,,
16,LEC,Ferrari,4.0,4.0,Finished,2025,Japanese,3,Race,True,15.667,,,23.12,,
63,RUS,Mercedes,5.0,5.0,Finished,2025,Japanese,3,Race,True,4.333,,,23.78,,
12,ANT,Mercedes,6.0,6.0,Finished,2025,Japanese,3,Race,True,4.667,4.2,0.0,23.78,,
44,HAM,Ferrari,8.0,7.0,Finished,2025,Japanese,3,Race,True,13.667,11.8,0.4,23.12,,
6,HAD,Racing Bulls,7.0,8.0,Finished,2025,Japanese,3,Race,True,15.667,,,23.36,,
23,ALB,Williams,9.0,9.0,Finished,2025,Japanese,3,Race,True,11.667,,,23.11,,
87,BEA,Haas F1 Team,10.0,10.0,Finished,2025,Japanese,3,Race,True,9.0,,,24.63,,
14,ALO,Aston Martin,12.0,11.0,Finished,2025,Japanese,3,Race,True,14.333,,,24.34,,
22,TSU,Red Bull Racing,14.0,12.0,Finished,2025,Japanese,3,Race,True,5.667,6.8,0.2,24.33,,
10,GAS,Alpine,11.0,13.0,Finished,2025,Japanese,3,Race,True,17.333,,,24.59,,
55,SAI,Williams,15.0,14.0,Finished,2025,Japanese,3,Race,True,8.667,9.8,0.2,23.11,,
7,DOO,Alpine,19.0,15.0,Finished,2025,Japanese,3,Race,True,15.333,15.2,0.4,24.59,,
27,HUL,Kick Sauber,16.0,16.0,Finished,2025,Japanese,3,Race,True,15.0,,,23.49,,
30,LAW,Racing Bulls,13.0,17.0,Finished,2025,Japanese,3,Race,True,11.667,13.4,0.2,23.36,,
31,OCO,Haas F1 Team,18.0,18.0,Finished,2025,Japanese,3,Race,True,7.667,10.0,0.0,24.63,,
5,BOR,Kick Sauber,17.0,19.0,Finished,2025,Japanese,3,Race,True,15.0,13.6,0.2,23.49,,
18,STR,Aston Martin,20.0,20.0,Lapped,2025,Japanese,3,Race,True,12.333,12.0,0.4,24.34,,
81,PIA,McLaren,1.0,1.0,Finished,2025,Bahrain,4,Race,True,2.333,3.4,0.0,24.53,20.43,
63,RUS,Mercedes,3.0,2.0,Finished,2025,Bahrain,4,Race,True,5.667,4.8,0.0,24.26,21.0,
4,NOR,McLaren,6.0,3.0,Finished,2025,Bahrain,4,Race,True,2.0,1.8,0.0,24.53,20.43,
16,LEC,Ferrari,2.0,4.0,Finished,2025,Bahrain,4,Race,True,10.0,11.6,0.4,24.43,20.86,
44,HAM,Ferrari,9.0,5.0,Finished,2025,Bahrain,4,Race,True,5.0,10.4,0.4,24.43,20.86,
1,VER,Red Bull Racing,7.0,6.0,Finished,2025,Bahrain,4,Race,True,8.333,8.8,0.2,26.51,21.05,
10,GAS,Alpine,4.0,7.0,Finished,2025,Bahrain,4,Race,True,16.0,16.0,0.4,24.97,21.49,
31,OCO,Haas F1 Team,14.0,8.0,Finished,2025,Bahrain,4,Race,True,12.0,11.0,0.0,24.95,22.03,
22,TSU,Red Bull Racing,10.0,9.0,Finished,2025,Bahrain,4,Race,True,6.333,7.0,0.0,26.51,21.05,
87,BEA,Haas F1 Team,20.0,10.0,Finished,2025,Bahrain,4,Race,True,12.0,9.8,0.0,24.95,22.03,
12,ANT,Mercedes,5.0,11.0,Finished,2025,Bahrain,4,Race,True,4.333,4.4,0.0,24.26,21.0,
23,ALB,Williams,15.0,12.0,Finished,2025,Bahrain,4,Race,True,11.0,11.6,0.2,27.5,21.01,
6,HAD,Racing Bulls,12.0,13.0,Finished,2025,Bahrain,4,Race,True,13.667,14.4,0.2,24.55,21.78,
7,DOO,Alpine,11.0,14.0,Finished,2025,Bahrain,4,Race,True,11.667,13.6,0.2,24.97,21.49,
14,ALO,Aston Martin,13.0,15.0,Finished,2025,Bahrain,4,Race,True,16.0,14.8,0.4,24.71,21.2,
30,LAW,Racing Bulls,17.0,16.0,Finished,2025,Bahrain,4,Race,True,12.667,13.0,0.0,24.55,21.78,
18,STR,Aston Martin,19.0,17.0,Finished,2025,Bahrain,4,Race,True,15.333,14.4,0.2,24.71,21.2,
5,BOR,Kick Sauber,18.0,18.0,Finished,2025,Bahrain,4,Race,True,16.667,16.0,0.2,24.42,21.6,
55,SAI,Williams,8.0,19.0,Retired,2025,Bahrain,4,Race,False,11.667,10.4,0.0,27.5,21.01,
27,HUL,Kick Sauber,16.0,20.0,Disqualified,2025,Bahrain,4,Race,False,17.667,16.4,0.0,24.42,21.6,
81,PIA,McLaren,2.0,1.0,Finished,2025,Saudi Arabian,5,Race,True,2.333,2.2,0.0,20.85,23.54,
1,VER,Red Bull Racing,1.0,2.0,Finished,2025,Saudi Arabian,5,Race,True,9.0,8.0,0.0,26.05,24.43,
16,LEC,Ferrari,4.0,3.0,Finished,2025,Saudi Arabian,5,Race,True,5.333,7.8,0.2,20.22,23.3,
4,NOR,McLaren,10.0,4.0,Finished,2025,Saudi Arabian,5,Race,True,1.667,2.0,0.0,20.85,23.54,
63,RUS,Mercedes,3.0,5.0,Finished,2025,Saudi Arabian,5,Race,True,6.333,6.0,0.0,20.35,23.53,
12,ANT,Mercedes,5.0,6.0,Finished,2025,Saudi Arabian,5,Race,True,6.0,5.8,0.0,20.35,23.53,
44,HAM,Ferrari,7.0,7.0,Finished,2025,Saudi Arabian,5,Race,True,4.0,4.6,0.0,20.22,23.3,
55,SAI,Williams,6.0,8.0,Finished,2025,Saudi Arabian,5,Race,True,15.0,12.8,0.2,23.06,24.59,
23,ALB,Williams,11.0,9.0,Finished,2025,Saudi Arabian,5,Race,True,13.0,12.4,0.2,23.06,24.59,
6,HAD,Racing Bulls,14.0,10.0,Finished,2025,Saudi Arabian,5,Race,True,15.333,14.0,0.0,20.62,24.51,
14,ALO,Aston Martin,13.0,11.0,Finished,2025,Saudi Arabian,5,Race,True,17.333,16.0,0.2,21.23,23.98,
30,LAW,Racing Bulls,12.0,12.0,Finished,2025,Saudi Arabian,5,Race,True,13.0,12.8,0.0,20.62,24.51,
87,BEA,Haas F1 Team,15.0,13.0,Finished,2025,Saudi Arabian,5,Race,True,12.0,10.8,0.0,21.75,24.18,
31,OCO,Haas F1 Team,19.0,14.0,Finished,2025,Saudi Arabian,5,Race,True,10.333,11.8,0.0,21.75,24.18,
27,HUL,Kick Sauber,18.0,15.0,Lapped,2025,Saudi Arabian,5,Race,True,19.0,17.6,0.2,21.17,23.66,
18,STR,Aston Martin,16.0,16.0,Lapped,2025,Saudi Arabian,5,Race,True,14.333,14.8,0.0,21.23,23.98,
7,DOO,Alpine,17.0,17.0,Lapped,2025,Saudi Arabian,5,Race,True,12.0,13.8,0.2,21.02,24.16,
5,BOR,Kick Sauber,20.0,18.0,Lapped,2025,Saudi Arabian,5,Race,True,17.667,17.6,0.2,21.17,23.66,
22,TSU,Red Bull Racing,8.0,19.0,Retired,2025,Saudi Arabian,5,Race,False,5.667,6.0,0.0,26.05,24.43,
10,GAS,Alpine,9.0,20.0,Retired,2025,Saudi Arabian,5,Race,False,12.667,13.2,0.0,21.02,24.16,
81,PIA,McLaren,4.0,1.0,Finished,2025,Miami,6,Race,True,2.667,2.4,0.0,22.05,22.82,21.34
4,NOR,McLaren,2.0,2.0,Finished,2025,Miami,6,Race,True,2.0,2.0,0.0,22.05,22.82,21.34
63,RUS,Mercedes,5.0,3.0,Finished,2025,Miami,6,Race,True,7.333,6.0,0.0,24.32,22.8,21.52
1,VER,Red Bull Racing,1.0,4.0,Finished,2025,Miami,6,Race,True,10.0,9.6,0.2,22.51,25.63,23.14
23,ALB,Williams,7.0,5.0,Finished,2025,Miami,6,Race,True,12.0,12.4,0.2,22.25,24.56,22.72
12,ANT,Mercedes,3.0,6.0,Finished,2025,Miami,6,Race,True,4.667,5.4,0.0,24.32,22.8,21.52
16,LEC,Ferrari,8.0,7.0,Finished,2025,Miami,6,Race,True,5.0,5.2,0.0,22.65,22.59,21.44
44,HAM,Ferrari,12.0,8.0,Finished,2025,Miami,6,Race,True,5.667,5.2,0.0,22.65,22.59,21.44
55,SAI,Williams,6.0,9.0,Finished,2025,Miami,6,Race,True,7.333,10.6,0.2,22.25,24.56,22.72
22,TSU,Red Bull Racing,10.0,10.0,Finished,2025,Miami,6,Race,True,8.333,8.0,0.2,22.51,25.63,23.14
6,HAD,Racing Bulls,11.0,11.0,Finished,2025,Miami,6,Race,True,12.667,13.6,0.0,22.29,22.84,22.1
31,OCO,Haas F1 Team,9.0,12.0,Finished,2025,Miami,6,Race,True,12.333,12.6,0.0,23.07,23.78,22.56
10,GAS,Alpine,20.0,13.0,Finished,2025,Miami,6,Race,True,17.0,14.6,0.2,22.09,23.53,22.09
27,HUL,Kick Sauber,16.0,14.0,Lapped,2025,Miami,6,Race,True,17.667,18.0,0.2,22.18,23.03,22.08
14,ALO,Aston Martin,17.0,15.0,Lapped,2025,Miami,6,Race,True,14.667,15.8,0.0,22.89,23.43,21.91
18,STR,Aston Martin,18.0,16.0,Lapped,2025,Miami,6,Race,True,14.0,14.8,0.0,22.89,23.43,21.91
30,LAW,Racing Bulls,15.0,17.0,Retired,2025,Miami,6,Race,False,11.0,12.4,0.0,22.29,22.84,22.1
5,BOR,Kick Sauber,13.0,18.0,Retired,2025,Miami,6,Race,False,15.667,17.0,0.2,22.18,23.03,22.08
87,BEA,Haas F1 Team,19.0,19.0,Retired,2025,Miami,6,Race,False,13.0,11.4,0.0,23.07,23.78,22.56
7,DOO,Alpine,14.0,20.0,Retired,2025,Miami,6,Race,False,16.667,14.2,0.2,22.09,23.53,22.09
1,VER,Red Bull Racing,2.0,1.0,Finished,2025,Emilia Romagna,7,Race,True,11.0,8.8,0.2,29.94,25.02,24.37
4,NOR,McLaren,4.0,2.0,Finished,2025,Emilia Romagna,7,Race,True,2.333,2.2,0.0,30.67,22.48,22.71
81,PIA,McLaren,1.0,3.0,Finished,2025,Emilia Romagna,7,Race,True,1.667,2.0,0.0,30.67,22.48,22.71
44,HAM,Ferrari,12.0,4.0,Finished,2025,Emilia Romagna,7,Race,True,7.333,6.0,0.0,30.39,22.43,22.55
23,ALB,Williams,7.0,5.0,Finished,2025,Emilia Romagna,7,Race,True,7.667,10.0,0.2,30.26,24.27,23.82
16,LEC,Ferrari,11.0,6.0,Finished,2025,Emilia Romagna,7,Race,True,6.333,5.8,0.0,30.39,22.43,22.55
63,RUS,Mercedes,3.0,7.0,Finished,2025,Emilia Romagna,7,Race,True,5.0,6.2,0.0,30.13,22.98,23.05
55,SAI,Williams,6.0,8.0,Finished,2025,Emilia Romagna,7,Race,True,6.333,7.2,0.0,30.26,24.27,23.82
6,HAD,Racing Bulls,9.0,9.0,Finished,2025,Emilia Romagna,7,Race,True,13.333,13.2,0.2,30.08,22.49,23.29
22,TSU,Red Bull Racing,20.0,10.0,Finished,2025,Emilia Romagna,7,Race,True,5.0,7.2,0.2,29.94,25.02,24.37
14,ALO,Aston Martin,5.0,11.0,Finished,2025,Emilia Romagna,7,Race,True,15.667,15.0,0.0,31.75,22.94,23.21
27,HUL,Kick Sauber,17.0,12.0,Finished,2025,Emilia Romagna,7,Race,True,16.667,17.0,0.4,30.42,22.59,22.87
10,GAS,Alpine,10.0,13.0,Finished,2025,Emilia Romagna,7,Race,True,17.667,16.8,0.4,31.21,22.69,23.12
30,LAW,Racing Bulls,15.0,14.0,Finished,2025,Emilia Romagna,7,Race,True,12.333,11.8,0.2,30.08,22.49,23.29
18,STR,Aston Martin,8.0,15.0,Finished,2025,Emilia Romagna,7,Race,True,14.0,13.8,0.0,31.75,22.94,23.21
43,COL,Alpine,16.0,16.0,Finished,2025,Emilia Romagna,7,Race,True,15.333,16.6,0.4,31.21,22.69,23.12
87,BEA,Haas F1 Team,19.0,17.0,Finished,2025,Emilia Romagna,7,Race,True,15.0,13.6,0.2,39.52,23.26,23.47
5,BOR,Kick Sauber,14.0,18.0,Finished,2025,Emilia Romagna,7,Race,True,14.667,15.4,0.2,30.42,22.59,22.87
12,ANT,Mercedes,13.0,19.0,Retired,2025,Emilia Romagna,7,Race,False,5.333,5.4,0.0,30.13,22.98,23.05
31,OCO,Haas F1 Team,18.0,20.0,Retired,2025,Emilia Romagna,7,Race,False,16.0,15.0,0.2,39.52,23.26,23.47
4,NOR,McLaren,1.0,1.0,Finished,2025,Monaco,8,Race,True,2.333,2.4,0.0,24.44,24.52,24.23
16,LEC,Ferrari,2.0,2.0,Finished,2025,Monaco,8,Race,True,6.0,6.4,0.0,23.67,24.42,24.16
81,PIA,McLaren,3.0,3.0,Finished,2025,Monaco,8,Race,True,2.0,1.8,0.0,24.44,24.52,24.23
1,VER,Red Bull Racing,4.0,4.0,Finished,2025,Monaco,8,Race,True,7.0,8.8,0.2,24.03,26.17,25.87
44,HAM,Ferrari,7.0,5.0,Finished,2025,Monaco,8,Race,True,4.0,5.4,0.0,23.67,24.42,24.16
6,HAD,Racing Bulls,5.0,6.0,Lapped,2025,Monaco,8,Race,True,13.333,12.6,0.2,23.95,24.33,24.18
31,OCO,Haas F1 Team,8.0,7.0,Lapped,2025,Monaco,8,Race,True,18.667,16.4,0.4,31.25,28.11,26.78
30,LAW,Racing Bulls,9.0,8.0,Lapped,2025,Monaco,8,Race,True,9.667,11.4,0.2,23.95,24.33,24.18
23,ALB,Williams,10.0,9.0,Lapped,2025,Monaco,8,Race,True,7.333,7.2,0.0,24.07,25.19,25.24
55,SAI,Williams,11.0,10.0,Lapped,2025,Monaco,8,Race,True,7.333,7.2,0.0,24.07,25.19,25.24
63,RUS,Mercedes,14.0,11.0,Lapped,2025,Monaco,8,Race,True,10.667,8.2,0.2,23.48,24.93,24.57
87,BEA,Haas F1 Team,20.0,12.0,Lapped,2025,Monaco,8,Race,True,14.667,15.0,0.4,31.25,28.11,26.78
43,COL,Alpine,18.0,13.0,Lapped,2025,Monaco,8,Race,True,16.333,16.4,0.4,24.45,24.77,24.78
5,BOR,Kick Sauber,16.0,14.0,Lapped,2025,Monaco,8,Race,True,16.0,16.0,0.2,26.95,24.59,24.34
18,STR,Aston Martin,19.0,15.0,Lapped,2025,Monaco,8,Race,True,14.0,14.6,0.0,25.1,25.29,24.98
27,HUL,Kick Sauber,13.0,16.0,Lapped,2025,Monaco,8,Race,True,14.667,15.2,0.2,26.95,24.59,24.34
22,TSU,Red Bull Racing,12.0,17.0,Lapped,2025,Monaco,8,Race,True,5.0,5.8,0.0,24.03,26.17,25.87
12,ANT,Mercedes,15.0,18.0,Lapped,2025,Monaco,8,Race,True,12.333,9.2,0.2,23.48,24.93,24.57
14,ALO,Aston Martin,6.0,19.0,Retired,2025,Monaco,8,Race,False,13.667,14.4,0.0,25.1,25.29,24.98
10,GAS,Alpine,17.0,20.0,Retired,2025,Monaco,8,Race,False,14.0,15.0,0.2,24.45,24.77,24.78
81,PIA,McLaren,1.0,1.0,Finished,2025,Spanish,9,Race,True,2.333,2.2,0.0,22.4,25.72,24.51
4,NOR,McLaren,2.0,2.0,Finished,2025,Spanish,9,Race,True,1.667,2.0,0.0,22.4,25.72,24.51
16,LEC,Ferrari,7.0,3.0,Finished,2025,Spanish,9,Race,True,4.333,5.0,0.0,23.0,25.57,24.27
63,RUS,Mercedes,4.0,4.0,Finished,2025,Spanish,9,Race,True,16.0,12.2,0.2,22.51,25.98,24.51
27,HUL,Kick Sauber,15.0,5.0,Finished,2025,Spanish,9,Race,True,16.0,15.6,0.2,22.26,26.52,25.03
44,HAM,Ferrari,5.0,6.0,Finished,2025,Spanish,9,Race,True,3.333,4.0,0.0,23.0,25.57,24.27
6,HAD,Racing Bulls,9.0,7.0,Finished,2025,Spanish,9,Race,True,9.333,10.8,0.2,21.95,25.44,24.3
10,GAS,Alpine,8.0,8.0,Finished,2025,Spanish,9,Race,True,16.333,16.4,0.4,22.29,25.92,24.75
14,ALO,Aston Martin,10.0,9.0,Finished,2025,Spanish,9,Race,True,16.333,15.2,0.2,22.49,26.58,25.14
1,VER,Red Bull Racing,3.0,10.0,Finished,2025,Spanish,9,Race,True,10.333,8.4,0.0,22.02,25.49,25.81
30,LAW,Racing Bulls,13.0,11.0,Finished,2025,Spanish,9,Race,True,7.0,8.8,0.0,21.95,25.44,24.3
5,BOR,Kick Sauber,12.0,12.0,Finished,2025,Spanish,9,Race,True,11.667,13.0,0.0,22.26,26.52,25.03
22,TSU,Red Bull Racing,19.0,13.0,Finished,2025,Spanish,9,Race,True,10.333,8.4,0.0,22.02,25.49,25.81
55,SAI,Williams,17.0,14.0,Finished,2025,Spanish,9,Race,True,9.0,8.2,0.0,28.6,25.53,25.43
43,COL,Alpine,18.0,15.0,Finished,2025,Spanish,9,Race,True,13.667,14.0,0.2,22.29,25.92,24.75
31,OCO,Haas F1 Team,16.0,16.0,Finished,2025,Spanish,9,Race,True,13.0,15.0,0.4,22.4,31.28,28.11
87,BEA,Haas F1 Team,14.0,17.0,Finished,2025,Spanish,9,Race,True,11.667,14.4,0.2,22.4,31.28,28.11
12,ANT,Mercedes,6.0,18.0,Retired,2025,Spanish,9,Race,False,11.0,11.8,0.2,22.51,25.98,24.51
23,ALB,Williams,11.0,19.0,Retired,2025,Spanish,9,Race,False,11.0,9.2,0.0,28.6,25.53,25.43
63,RUS,Mercedes,1.0,1.0,Finished,2025,Canadian,10,Race,True,13.333,14.0,0.4,20.56,25.37,24.16
1,VER,Red Bull Racing,2.0,2.0,Finished,2025,Canadian,10,Race,True,13.333,10.8,0.0,20.23,25.33,24.91
12,ANT,Mercedes,4.0,3.0,Finished,2025,Canadian,10,Race,True,7.667,10.4,0.2,20.56,25.37,24.16
81,PIA,McLaren,3.0,4.0,Finished,2025,Canadian,10,Race,True,2.0,2.0,0.0,22.26,25.84,24.08
16,LEC,Ferrari,8.0,5.0,Finished,2025,Canadian,10,Race,True,4.667,4.4,0.0,20.38,25.69,23.99
44,HAM,Ferrari,5.0,6.0,Finished,2025,Canadian,10,Race,True,4.667,4.2,0.0,20.38,25.69,23.99
14,ALO,Aston Martin,6.0,7.0,Finished,2025,Canadian,10,Race,True,14.333,13.8,0.2,21.78,26.45,24.69
27,HUL,Kick Sauber,11.0,8.0,Finished,2025,Canadian,10,Race,True,11.0,13.0,0.0,19.51,26.54,24.6
31,OCO,Haas F1 Team,14.0,9.0,Lapped,2025,Canadian,10,Race,True,15.0,14.4,0.2,20.87,31.06,27.6
55,SAI,Williams,16.0,10.0,Lapped,2025,Canadian,10,Race,True,14.333,12.0,0.2,20.34,27.64,25.65
87,BEA,Haas F1 Team,13.0,11.0,Lapped,2025,Canadian,10,Race,True,14.0,12.2,0.0,20.87,31.06,27.6
22,TSU,Red Bull Racing,18.0,12.0,Lapped,2025,Canadian,10,Race,True,8.333,9.2,0.0,20.23,25.33,24.91
43,COL,Alpine,10.0,13.0,Lapped,2025,Canadian,10,Race,True,14.333,14.4,0.2,19.7,25.98,24.21
5,BOR,Kick Sauber,15.0,14.0,Lapped,2025,Canadian,10,Race,True,8.333,11.0,0.0,19.51,26.54,24.6
10,GAS,Alpine,20.0,15.0,Lapped,2025,Canadian,10,Race,True,12.0,13.8,0.2,19.7,25.98,24.21
6,HAD,Racing Bulls,12.0,16.0,Lapped,2025,Canadian,10,Race,True,8.667,9.2,0.0,21.53,25.33,23.78
18,STR,Aston Martin,17.0,17.0,Lapped,2025,Canadian,10,Race,True,11.667,13.0,0.2,21.78,26.45,24.69
4,NOR,McLaren,7.0,18.0,Retired,2025,Canadian,10,Race,False,2.333,2.2,0.0,22.26,25.84,24.08
30,LAW,Racing Bulls,19.0,19.0,Retired,2025,Canadian,10,Race,False,11.333,9.6,0.0,21.53,25.33,23.78
23,ALB,Williams,9.0,20.0,Retired,2025,Canadian,10,Race,False,14.333,12.4,0.2,20.34,27.64,25.65
